mjd,flux,err,trend1,trend2,zp,sector
59075.60384275671,203.87981891203037,5.134495968246136,216.04916423081008,216.04916423081008,20.44,28.0
59075.61078710947,219.3985660253322,5.04078769384715,214.23027060235128,214.23027060235128,20.44,28.0
59075.6177314627,227.3333916844942,4.810387265567169,212.9377567809198,212.9377567809198,20.44,28.0
59075.624675815925,229.82277057609065,4.994325347818224,213.07924218891,213.07924218891,20.44,28.0
59075.631620168686,205.45181628534945,4.91290529797941,213.38820634824637,213.38820634824637,20.44,28.0
59075.63856452145,206.39115298863686,3.8899324132972444,214.62412860535576,214.62412860535576,20.44,28.0
59075.64550887467,212.934602696821,3.7713617922276743,214.70074334353305,214.70074334353305,20.44,28.0
59075.65245322697,209.31031407031236,3.6298044900210784,215.18156583685953,215.18156583685953,20.44,28.0
59075.65939757973,208.10115681763688,3.223121386426284,215.66714303003937,215.66714303003937,20.44,28.0
59075.66634193249,206.5867774209501,2.6091789111211323,216.75267594891588,216.75267594891588,20.44,28.0
59075.673286284786,202.383596906333,2.216138881497634,216.53627354020063,216.53627354020063,20.44,28.0
59075.68023063755,227.07673504117764,1.9001871906582686,214.64916239413017,214.64916239413017,20.44,28.0
59075.68717498984,214.66131618481018,2.008009821395964,213.03288397139852,213.03288397139852,20.44,28.0
59075.69411934214,219.06448621312495,1.6665560930527432,213.7591133098657,213.7591133098657,20.44,28.0
59075.70106369443,228.45770096552863,1.8442504932349992,215.09838795597108,215.09838795597108,20.44,28.0
59075.70800804673,229.5477773707992,2.049387350170564,214.81760402430479,214.81760402430479,20.44,28.0
59075.71495239856,215.93945135124207,2.804921674053262,214.8508355005712,214.8508355005712,20.44,28.0
59075.72189675085,222.33387853293044,2.8536536079213812,215.33238158303075,215.33238158303075,20.44,28.0
59075.72884110268,215.71972507717294,2.7249832483086234,217.29692902438265,217.29692902438265,20.44,28.0
59075.73578545498,195.25250220129672,2.6426511531297066,219.8752525555784,219.8752525555784,20.44,28.0
59075.74272980681,202.3460373896522,2.5972690948462276,220.5278428431018,220.5278428431018,20.44,28.0
59075.74967415864,217.7977150392922,2.848705684541457,221.7779702590611,221.7779702590611,20.44,28.0
59075.756618510466,229.1588219724276,3.0818918290403983,223.22612932101367,223.22612932101367,20.44,28.0
59075.76356286183,208.1612758584935,3.1178536665866545,224.23024821256277,224.23024821256277,20.44,28.0
59075.77050721366,209.87524916684197,3.039806675863705,224.91912802151631,224.91912802151631,20.44,28.0
59075.77745156502,216.28744021944902,2.5397536328030097,225.51022560694912,225.51022560694912,20.44,28.0
59075.78439591685,239.98408392393236,2.657053121419965,226.1798538136221,226.1798538136221,20.44,28.0
59075.79134026822,246.21509693666133,2.500502861390695,227.47948628992185,227.47948628992185,20.44,28.0
59075.79828461958,238.17076992907533,2.5150826265922293,228.6580997371512,228.6580997371512,20.44,28.0
59075.805228970945,235.91348225611785,2.5702034122411366,228.9369461487371,228.9369461487371,20.44,28.0
59075.81217332184,243.68319026631863,2.2508658228816647,228.30572321467523,228.30572321467523,20.44,28.0
59075.81911767321,245.5277221218636,2.228785357215271,228.68439143349855,228.68439143349855,20.44,28.0
59075.82606202457,241.25873412300928,2.2716534665991817,229.79745984680056,229.79745984680056,20.44,28.0
59075.83300637547,225.98811030360045,1.8598955014066967,230.87706084561177,230.87706084561177,20.44,28.0
59075.83995072637,233.71755804636985,1.8939499349455664,232.19148922953903,232.19148922953903,20.44,28.0
59075.846895077266,237.8134771742691,2.0292113212409495,232.65194664995371,232.65194664995371,20.44,28.0
59075.853839428164,215.28893080419562,1.99478243881801,231.5405296322354,231.5405296322354,20.44,28.0
59075.86078377906,207.08642638661226,1.9742917113454779,231.07860036720066,231.07860036720066,20.44,28.0
59075.86772812996,207.06692516024137,2.373229652400188,230.2353254320213,230.2353254320213,20.44,28.0
59075.87467248039,235.59618169242324,2.5926478361494194,228.49482260992423,228.49482260992423,20.44,28.0
59075.88161683129,227.08343888462787,2.7894524533563403,227.6154905480602,227.6154905480602,20.44,28.0
59075.888561181724,228.22846614663214,3.4248062126014225,226.59351938822041,226.59351938822041,20.44,28.0
59075.89550553216,238.6327227462125,2.8537149286542376,227.2001599996736,227.2001599996736,20.44,28.0
59075.902449883055,247.81186007098225,2.8926566855819753,226.85392694927063,226.85392694927063,20.44,28.0
59075.90939423302,227.32100763545003,3.227287135595557,225.74142835332194,225.74142835332194,20.44,28.0
59075.916338583454,230.31797242348517,2.5549777270246956,225.9778921373234,225.9778921373234,20.44,28.0
59075.92328293389,221.5778083580687,3.057338067136388,225.94146137406955,225.94146137406955,20.44,28.0
59075.930227283854,214.09464229066774,3.117067546965169,225.78227005703036,225.78227005703036,20.44,28.0
59075.93717163429,230.57907707017557,2.4216267767873356,224.06660272060532,224.06660272060532,20.44,28.0
59075.94411598425,223.88522440573277,2.3342482950589463,222.46158912836535,222.46158912836535,20.44,28.0
59075.95106033422,236.3010006983044,2.168344050508935,221.57810057603166,221.57810057603166,20.44,28.0
59075.95800468419,227.83159618952044,1.9884451686602738,219.42608866968766,219.42608866968766,20.44,28.0
59075.964949034154,218.90100104314084,2.0386050665449247,215.68723463557816,215.68723463557816,20.44,28.0
59075.97189338412,219.30881513222027,1.502385271462451,213.06884064300476,213.06884064300476,20.44,28.0
59075.97883773409,206.4671034112964,2.0037666026563867,211.17935055589658,211.17935055589658,20.44,28.0
59075.98578208359,204.36067277057563,2.273776107536586,209.7690893884895,209.7690893884895,20.44,28.0
59075.99272643356,206.42983697319815,2.575922658292915,209.70828511643165,209.70828511643165,20.44,28.0
59075.99967078306,199.798207816548,2.5219788892850805,208.7704452233494,208.7704452233494,20.44,28.0
59076.00661513256,213.2091607569589,2.580929525548104,207.14674461739497,207.14674461739497,20.44,28.0
59076.01355948206,202.04852033836514,2.5322988106160027,206.6049912520211,206.6049912520211,20.44,28.0
59076.02050383156,184.25134149112083,2.6841573147569378,207.6131474767673,207.6131474767673,20.44,28.0
59076.02744818106,182.80830976170205,2.6006209089173074,208.52911728040357,208.52911728040357,20.44,28.0
59076.034392530564,198.196640942646,2.655694455486123,208.57575727263722,208.57575727263722,20.44,28.0
59076.0413368796,197.60336851214817,2.3154569343546894,209.25053526019082,209.25053526019082,20.44,28.0
59076.0482812291,213.06096966568467,2.351322550879707,209.68548302818294,209.68548302818294,20.44,28.0
59076.05522557814,214.63579888777704,2.796542729856415,209.66847094112475,209.66847094112475,20.44,28.0
59076.06216992717,196.282314104507,2.449679431756488,210.51173948093265,210.51173948093265,20.44,28.0
59076.06911427621,227.09119348694927,2.6068572892095307,210.1803465405568,210.1803465405568,20.44,28.0
59076.07605862524,244.9702520102057,2.3847188812202087,210.72421359539058,210.72421359539058,20.44,28.0
59076.08300297428,234.4724877049572,2.2845955549628987,213.00769586075089,213.00769586075089,20.44,28.0
59076.089947323315,220.10169500019254,2.0622418794948847,215.4955861712098,215.4955861712098,20.44,28.0
59076.096891671885,217.9383291997074,2.0281180876666185,217.4209298363861,217.4209298363861,20.44,28.0
59076.10383602092,211.75478482644192,1.751713262101887,218.43141716505355,218.43141716505355,20.44,28.0
59076.11078036949,206.14063149320856,2.158515044106596,218.59483337559922,218.59483337559922,20.44,28.0
59076.11772471806,214.13377299328255,1.878224665251317,220.03478095116648,220.03478095116648,20.44,28.0
59076.12466906663,207.57548077056944,1.8503648164457416,222.61174337630766,222.61174337630766,20.44,28.0
59076.1316134152,211.29426027053935,2.1369639249104884,222.6391029632507,222.6391029632507,20.44,28.0
59076.13855776377,223.0705400022458,2.6094496119880817,222.8265505110887,222.8265505110887,20.44,28.0
59076.14550211234,225.10244503950386,2.7839733891383616,223.2372834665777,223.2372834665777,20.44,28.0
59076.15244646091,230.92748325064318,3.15973060837792,225.56298188395144,225.56298188395144,20.44,28.0
59076.159390809014,214.7816530994942,3.7028232474715264,228.7062940005854,228.7062940005854,20.44,28.0
59076.16633515712,215.8390452449618,4.481087785498222,229.85759954191914,229.85759954191914,20.44,28.0
59076.17327950569,239.11490767242012,3.992767618845436,231.27265124793766,231.27265124793766,20.44,28.0
59076.18022385379,240.09067533190697,5.020772445971691,232.94249755617938,232.94249755617938,20.44,28.0
59076.1871682019,227.5563064649805,5.095458246215375,235.66963796420305,237.4453682728246,20.44,28.0
59076.19411255,248.15686032345187,4.966691750078496,236.98461909338025,239.95375694555594,20.44,28.0
59076.201056898106,241.4549479482707,4.76994255641362,237.6323203151486,240.57601573757393,20.44,28.0
59076.208001245745,259.6385680955465,4.536550050812918,237.7260483563672,241.1041931336212,20.44,28.0
59076.21494559385,271.374635182484,4.558172853851522,236.78708254784954,240.85527186830222,20.44,28.0
59076.22188994149,231.3269790291155,4.416848971167769,237.24637460182518,240.866060774558,20.44,28.0
59076.22883428959,230.19651049552294,3.2726265004740003,237.8447805752261,241.263153290565,20.44,28.0
59076.23577863723,242.5211602333922,3.1142362738731433,237.96404759307407,240.49239088588013,20.44,28.0
59076.24272298487,284.12428295353834,3.3223932572055337,237.68494152411085,240.55425980611122,20.44,28.0
59076.24966733251,253.93686770697207,2.5175778303154015,237.40583545514767,240.73336348388636,20.44,28.0
59076.256611680146,233.64893946655164,2.169536193728157,237.45045852688745,239.5661892698337,20.44,28.0
59076.263556027785,234.08146077230757,2.1406295090767373,236.77069334972705,239.28065423238985,20.44,28.0
59076.27050037542,226.69582174022037,2.058022328583546,236.7338912073223,238.1742273754395,20.44,28.0
59076.2774447226,214.96506450584275,2.6249108863778456,235.27536619676346,236.0253454774137,20.44,28.0
59076.28438906977,222.5896180170804,2.2444833013181453,233.57009225646308,236.67581601672325,20.44,28.0
59076.29133341741,226.01194679277734,2.547674277904044,235.41412065543514,239.8547317423805,20.44,28.0
59076.29827776458,241.14244697583575,2.3403120023231563,236.5831237906422,242.5915873018121,20.44,28.0
59076.305222111754,230.60106898715804,2.872238276705703,237.1460535610235,241.32989194052408,20.44,28.0
59076.31216645893,228.31489868455694,2.5032465540436357,236.3903696737343,241.10240347505757,20.44,28.0
59076.3191108061,236.6008523117249,2.3533911559516567,237.10663306514436,242.18722858466487,20.44,28.0
59076.32605515327,240.82931152739025,3.1584039949594307,238.85040487870128,242.59950981117944,20.44,28.0
59076.33299949998,234.84364291604578,2.7309199664505623,238.7860834205698,243.7247801276678,20.44,28.0
59076.33994384715,242.38497819737714,3.1238980460891486,238.71650069392686,246.59304583925208,20.44,28.0
59076.34688819386,284.23807783169707,3.1287237380591217,238.74408419539498,246.7702657765994,20.44,28.0
59076.35383254103,289.0477047437292,2.535480559922098,238.77166769871275,246.05086644484265,20.44,28.0
59076.36077688774,262.6754618116418,2.8937029715756877,238.79925120018086,245.04227407116986,20.44,28.0
59076.36772123445,250.06956379404198,2.9795022602699466,238.88758863335534,244.860663139969,20.44,28.0
59076.374665581156,252.09096632987462,2.820438094205202,236.9879305898259,243.71556676063244,20.44,28.0
59076.38160992786,241.0902416230564,2.579496733550877,235.813273738421,242.18798147837066,20.44,28.0
59076.388554274105,245.82541712052196,2.2274347497772,235.62700450529263,241.26557031331095,20.44,28.0
59076.39549862081,263.72558160277515,2.120170404874659,233.90903936401855,239.6509704306062,20.44,28.0
59076.40244296705,225.60235695198503,2.0171881586970173,232.40200017463843,238.05242143710922,20.44,28.0
59076.40938731376,213.7821581529126,1.6903854072949434,230.90970466444674,233.65457093187922,20.44,28.0
59076.41633166,223.99637662339842,1.849733859788088,230.67550319594704,230.67550319594704,20.44,28.0
59076.423276006244,227.51368315674355,1.9226418976008288,228.5185740908467,228.5185740908467,20.44,28.0
59076.43022035295,208.8482602358357,2.0442849220686146,227.3142918629354,227.3142918629354,20.44,28.0
59076.43716469873,210.63190251327384,2.2376119157221743,224.91554438685358,224.91554438685358,20.44,28.0
59076.44410904497,225.14832172137588,2.4269923645015705,223.25882778436963,223.25882778436963,20.44,28.0
59076.45105339121,207.39544491006495,2.5029696165065323,220.61268188135458,220.61268188135458,20.44,28.0
59076.45799773745,215.20964530792807,2.842164834730891,216.98522913516092,216.98522913516092,20.44,28.0
59076.46494208323,209.47461924278755,2.793883015094241,216.34346667707933,216.34346667707933,20.44,28.0
59076.47188642947,238.4035532328823,3.1864703743865648,216.31126948394905,216.31126948394905,20.44,28.0
59076.478830775246,226.00766702493516,3.1247856247342463,215.5353348650808,215.5353348650808,20.44,28.0
59076.48577512102,229.59676591955008,2.725341920032076,215.3014397135346,215.3014397135346,20.44,28.0
59076.4927194668,211.31225923648395,2.8685806342629028,215.63292495559025,215.63292495559025,20.44,28.0
59076.499663812574,212.92605938082923,2.732016584902649,215.27081762778118,215.27081762778118,20.44,28.0
59076.50660815835,200.84093676926597,2.9653935155980804,213.52662946078624,213.52662946078624,20.44,28.0
59076.513552504126,202.05888491748297,2.3551415237279167,212.77021509228732,212.77021509228732,20.44,28.0
59076.520496849436,214.6923951645982,2.527856793592712,212.19317816662183,212.19317816662183,20.44,28.0
59076.52744119521,213.23480586969757,1.9056432446818967,212.73335452458525,212.73335452458525,20.44,28.0
59076.53438554052,210.80548810263863,2.0245332481486185,211.06912804226357,211.06912804226357,20.44,28.0
59076.5413298863,223.53746558045796,2.0205003135974127,209.96342625184997,209.96342625184997,20.44,28.0
59076.54827423161,214.4835093507818,2.1918176446536397,208.53812393352658,208.53812393352658,20.44,28.0
59076.55521857692,204.47607794051936,1.890151795303734,208.63171317737803,208.63171317737803,20.44,28.0
59076.56216292223,195.4971228824615,2.9949681809453144,209.34876728644937,209.34876728644937,20.44,28.0
59076.56910726754,194.53640064558428,2.041235135736237,210.16922477986031,210.16922477986031,20.44,28.0
59076.57605161285,205.4000175716145,2.0514040062496255,211.17329966065736,211.17329966065736,20.44,28.0
59076.58299595816,218.65761732816557,2.1984042061410896,211.99387707178946,211.99387707178946,20.44,28.0
59076.589940303005,210.11170303341396,2.230493571271898,212.7664401990553,212.7664401990553,20.44,28.0
59076.59688464785,207.21073658790388,2.06483409510664,212.82319572469606,212.82319572469606,20.44,28.0
59076.60382899316,205.3666265080523,2.707208277948045,213.0077011227671,213.0077011227671,20.44,28.0
59076.610773338005,212.90327638195913,2.4257637790645563,213.86171226588084,213.86171226588084,20.44,28.0
59076.61771768285,225.11597923504138,2.0708674579243156,214.94003843039567,214.94003843039567,20.44,28.0
59076.62466202816,214.78871415725226,2.7261291634374762,216.41121167789248,216.41121167789248,20.44,28.0
59076.631606373005,219.1281578910324,2.6507072247361063,218.57185129352737,218.57185129352737,20.44,28.0
59076.63855071738,228.6422111538439,2.236289717245948,219.54020475761823,219.54020475761823,20.44,28.0
59076.64549506223,226.368379033217,2.444207380893692,219.02801154344866,219.02801154344866,20.44,28.0
59076.65243940661,211.77033203853142,2.2896136730419405,219.19414172352475,219.19414172352475,20.44,28.0
59076.65938375145,226.67405734766578,2.1314420377063463,219.82720785875802,219.82720785875802,20.44,28.0
59076.6663280963,229.00169878371574,2.054143476411661,220.78267734547327,220.78267734547327,20.44,28.0
59076.673272440676,222.8076227372713,2.0302863292131987,222.02735689369734,222.02735689369734,20.44,28.0
59076.680216785055,220.50706808990688,2.1924343948008587,224.21483235644945,224.21483235644945,20.44,28.0
59076.687161129434,231.26727411137796,1.8870472295112586,226.86151222784414,226.86151222784414,20.44,28.0
59076.69410547381,221.86202646115888,1.6599350755175672,227.55797011660476,227.55797011660476,20.44,28.0
59076.70104981819,209.95033268728227,1.8878871050359367,227.12120772117044,227.12120772117044,20.44,28.0
59076.70799416257,212.93591609470798,2.564720422915639,226.5892869869543,226.5892869869543,20.44,28.0
59076.714938506484,217.9728608868697,2.3705123127364116,227.68879926023777,227.68879926023777,20.44,28.0
59076.72188285086,221.6096077822113,2.6211759730619666,227.3302030001813,227.3302030001813,20.44,28.0
59076.72882719524,234.06282870176852,2.9126660991205338,226.30440804844446,226.30440804844446,20.44,28.0
59076.735771539155,262.3030621018273,3.6967886571965494,225.26104309854907,225.26104309854907,20.44,28.0
59076.74271588307,259.78227197096214,4.367318065295241,225.5384802960727,225.5384802960727,20.44,28.0
59076.74966022745,230.96794199996222,4.53009582130213,225.52903938413962,225.52903938413962,20.44,28.0
59076.756604570895,221.2172504314606,4.916766187008102,226.08104746906375,226.08104746906375,20.44,28.0
59076.763548915274,217.3257265515429,4.771561853609679,226.9163376252644,226.9163376252644,20.44,28.0
59076.77049325872,230.46204068435006,4.717682334543831,227.17971142524024,227.17971142524024,20.44,28.0
59076.777437602635,220.57792092670613,5.012691560337102,227.61717666568472,227.61717666568472,20.44,28.0
59076.78438194655,211.5631846041891,5.43209467216395,228.45834058700416,228.45834058700416,20.44,28.0
59076.79132629,205.07041858905052,4.354936357051786,228.4145877499167,228.4145877499167,20.44,28.0
59076.79827063391,225.2235004478083,4.488878470540589,226.36630243188904,226.36630243188904,20.44,28.0
59076.80521497736,231.10677860851538,3.839302790828772,226.28236449087692,226.28236449087692,20.44,28.0
59076.812159320805,231.24616390486932,3.5678791582710043,228.3768084027755,228.3768084027755,20.44,28.0
59076.81910366425,224.1502653426929,2.9540680261037138,231.14732937450293,231.14732937450293,20.44,28.0
59076.826048008166,217.41327069429758,2.527603749588637,233.92511184059148,233.92511184059148,20.44,28.0
59076.83299235115,225.40976997442533,2.905244954428285,234.7236838381093,234.7236838381093,20.44,28.0
59076.839936694596,235.90939444464158,2.5672812990757494,235.24765310189025,235.24765310189025,20.44,28.0
59076.846881038044,233.31903047128247,2.198072819175502,236.62470282426125,236.62470282426125,20.44,28.0
59076.853825381026,227.48221169535685,1.910029643747087,239.5522737344227,239.5522737344227,20.44,28.0
59076.86076972447,258.3553269737557,1.8177780018824417,241.17639228444688,241.17639228444688,20.44,28.0
59076.86771406792,266.5734885022387,2.1146525054563723,241.6488044595297,241.6488044595297,20.44,28.0
59076.8746584109,268.3161069508265,2.22494097365303,241.75921808356503,241.75921808356503,20.44,28.0
59076.881602753885,264.54802847504874,2.630050121490115,242.1638762562543,242.1638762562543,20.44,28.0
59076.88854709687,244.03776464215358,2.3391693330087207,243.82804038467663,243.82804038467663,20.44,28.0
59076.89549143985,229.48539841098113,2.6069099748782065,245.0969311818642,245.0969311818642,20.44,28.0
59076.90243578283,234.9730298844963,3.1407330769296857,245.20329046167794,245.20329046167794,20.44,28.0
59076.90938012581,254.83912406179485,2.554766009178023,245.52286190888,245.52286190888,20.44,28.0
59076.916324468795,252.8335157982196,3.063927626498001,245.699930846252,245.699930846252,20.44,28.0
59076.92326881131,239.13778558492328,2.79110268145091,243.7670351155088,243.7670351155088,20.44,28.0
59076.93021315429,233.1231955134701,3.227653220953779,241.13658610854685,241.13658610854685,20.44,28.0
59076.93715749681,231.02945427841018,2.7937481893184883,237.86887124082727,237.86887124082727,20.44,28.0
59076.94410183979,245.70406087747745,2.729303780649674,234.75995770880692,234.75995770880692,20.44,28.0
59076.95104618231,246.98091352661385,2.821829196759368,233.46698920616907,233.46698920616907,20.44,28.0
59076.957990524825,237.71750220147524,2.784156172872842,232.80882604841162,232.80882604841162,20.44,28.0
59076.96493486734,238.75174507371824,2.1675556473984687,231.42306359362962,231.42306359362962,20.44,28.0
59076.97187920986,230.49238363068,2.304601298300292,228.76948141617328,228.76948141617328,20.44,28.0
59076.978823552374,225.49609955112183,2.213516556427551,225.36930471834378,225.36930471834378,20.44,28.0
59076.98576789489,221.8558553838861,2.1711140675325047,223.11987078121834,223.11987078121834,20.44,28.0
59076.99271223694,212.7649541995932,1.9337345346282384,221.04096309003808,221.04096309003808,20.44,28.0
59076.99965657946,211.69649843070243,2.026789240405125,218.90924873432837,218.90924873432837,20.44,28.0
59077.00660092151,222.05730009731008,1.8205165131447199,216.81796148804926,216.81796148804926,20.44,28.0
59077.01354526356,218.29662472910437,1.8803425681853878,215.1524031108279,215.1524031108279,20.44,28.0
59077.02048960561,211.41506815320253,2.587108986844045,213.09541569375514,213.09541569375514,20.44,28.0
59077.02743394766,209.7282270450366,2.722516541551174,210.8130563607961,210.8130563607961,20.44,28.0
59077.03437828971,195.03051193511854,2.635527293545767,209.59971030975646,209.59971030975646,20.44,28.0
59077.04132263223,200.89740865379082,3.294192437326588,208.23642321461404,208.23642321461404,20.44,28.0
59077.04826697381,197.78176476340496,2.746984136431053,206.50211306798613,206.50211306798613,20.44,28.0
59077.05521131586,194.79031023134536,3.3053694742318243,205.95361351497513,205.95361351497513,20.44,28.0
59077.06215565791,210.152177690733,3.018849753917992,205.30637372713147,205.30637372713147,20.44,28.0
59077.0690999995,218.66642111385022,3.2295311798088857,204.43797541516096,204.43797541516096,20.44,28.0
59077.07604434155,202.74871611123876,2.9156851566922466,204.07253658576394,204.07253658576394,20.44,28.0
59077.082988683134,199.95163641341497,2.899732794935423,203.5134599166424,203.5134599166424,20.44,28.0
59077.08993302472,209.86550076300617,2.742822534995557,203.13985273656564,203.13985273656564,20.44,28.0
59077.096877366304,202.32021893369964,2.770597057175649,203.18972406024818,203.18972406024818,20.44,28.0
59077.10382170789,192.37258289121223,2.5867187389939863,203.18776039722547,203.18776039722547,20.44,28.0
59077.110766049474,203.44046179840655,2.6725738584815604,203.26405722685203,203.26405722685203,20.44,28.0
59077.11771039106,200.69342203736048,2.43430300558633,204.26650475918515,204.26650475918515,20.44,28.0
59077.12465473218,207.2945287938112,2.303189143333682,203.04507140160564,203.04507140160564,20.44,28.0
59077.131599073764,212.08416462935458,1.6512909080526215,201.75361822088135,201.75361822088135,20.44,28.0
59077.13854341535,201.91076477813692,1.6162615146950337,201.81567770283718,201.81567770283718,20.44,28.0
59077.14548775647,203.37690498373152,1.9381017988741909,201.072160124592,201.072160124592,20.44,28.0
59077.15243209805,195.8783244377219,1.9524435104972946,200.53661929800478,200.53661929800478,20.44,28.0
59077.15937643917,200.86402638240364,2.4182931987073135,200.61087764871226,200.61087764871226,20.44,28.0
59077.16632078029,199.0788108670573,2.1778975590946237,201.02545645677338,201.02545645677338,20.44,28.0
59077.17326512141,211.83191828100863,2.3073472733575193,200.1539450022409,200.1539450022409,20.44,28.0
59077.18020946253,189.38781061188143,2.3924925558838095,200.7514170961931,200.7514170961931,20.44,28.0
59077.18715380365,196.71171704153684,2.4456714807195783,200.40688368809026,200.40688368809026,20.44,28.0
59077.19409814477,203.8037273044877,2.918540397296363,200.1908257452738,200.1908257452738,20.44,28.0
59077.20104248542,187.3118375832467,2.844402009458197,200.0143262092779,200.0143262092779,20.44,28.0
59077.20798682654,200.7613067110234,2.389089152548563,199.17887107270113,199.17887107270113,20.44,28.0
59077.2149311672,203.58261089572738,2.653805622236876,199.08855286209052,199.08855286209052,20.44,28.0
59077.221875508316,199.42042262825106,2.440511062818675,199.15893463561363,199.15893463561363,20.44,28.0
59077.22881984897,188.62476707135423,2.7682094267289075,199.638039759443,199.638039759443,20.44,28.0
59077.23576418962,210.8504476345477,2.2828573973459547,199.94465168348745,199.94465168348745,20.44,28.0
59077.24270853028,201.4374608560629,2.077631338454798,201.44517922461642,201.44517922461642,20.44,28.0
59077.24965287093,208.4111796014756,1.8839217035278535,201.4940935316555,201.4940935316555,20.44,28.0
59077.256597211584,198.91027266620677,2.131280897392585,200.52187513192763,200.52187513192763,20.44,28.0
59077.26354155224,189.17416766192568,2.0214921971497546,200.29880667318267,200.29880667318267,20.44,28.0
59077.270485892426,194.34291485734192,1.9705292180879512,200.81929360123314,200.81929360123314,20.44,28.0
59077.27743023308,202.06051653229633,1.4800125342694501,201.3085140133195,201.3085140133195,20.44,28.0
59077.28437457327,207.22359797215623,1.7482960937668977,201.7951849941835,201.7951849941835,20.44,28.0
59077.29131891392,217.04432098976463,2.4612717002871136,202.1010086781861,202.1010086781861,20.44,28.0
59077.29826325411,214.8967788110744,2.4485782605750814,200.97322298036343,200.97322298036343,20.44,28.0
59077.3052075943,197.54326026120088,3.4120487676256994,199.54097661820092,199.54097661820092,20.44,28.0
59077.31215193495,187.27601450911396,3.549166962022592,197.6446021277136,197.6446021277136,20.44,28.0
59077.31909627514,183.51967378458204,4.17930070951856,196.79647308080789,196.79647308080789,20.44,28.0
59077.32604061486,209.6095844878812,4.381594144867187,196.70273848946746,196.70273848946746,20.44,28.0
59077.33298495505,211.89935790119597,4.927977146637688,195.847876473047,195.847876473047,20.44,28.0
59077.33992929524,207.69382930293955,5.100341149566591,194.19433763674246,194.19433763674246,20.44,28.0
59077.346873635426,193.82376969939799,5.119662085543307,191.5355731703044,191.5355731703044,20.44,28.0
59077.35381797515,191.67809077156187,4.9167051236064525,189.1483420710806,189.1483420710806,20.44,28.0
59077.36076231487,177.08927269930072,5.042637129958859,187.17916422241882,187.17916422241882,20.44,28.0
59077.36770665506,176.1728132631911,4.941052352236125,185.25261654284154,185.25261654284154,20.44,28.0
59077.37465099478,184.49207886880916,4.248829461915552,184.4313148661087,184.4313148661087,20.44,28.0
59077.381595334504,187.5806796091383,4.331090376226239,184.78914895055243,184.78914895055243,20.44,28.0
59077.388539674226,179.81026057819435,3.7857060635584525,183.67286495355773,183.67286495355773,20.44,28.0
59077.395484014414,173.9503563151194,3.313644473631537,181.99825972940727,181.99825972940727,20.44,28.0
59077.40242835367,162.0246020427087,2.9559201084584403,179.70931227852134,179.70931227852134,20.44,28.0
59077.40937269339,176.46139230296026,2.4422519752826877,179.30518537737444,179.30518537737444,20.44,28.0
59077.416317033116,181.4207553838247,2.1745777225935594,178.80975626020532,178.80975626020532,20.44,28.0
59077.42326137237,164.79194970838648,1.7621650548574357,179.1586504201836,179.1586504201836,20.44,28.0
59077.430205712095,173.3138860046552,1.8279314766701458,180.00647786631316,180.00647786631316,20.44,28.0
59077.43715005182,189.60285322012618,1.6073575198280712,179.3700658461886,179.3700658461886,20.44,28.0
59077.44409439061,190.6327565389721,1.998936455313976,178.19242725406147,178.19242725406147,20.44,28.0
59077.45103873033,183.4310690906374,2.34454755563054,178.59741099428788,178.59741099428788,20.44,28.0
59077.45798306959,168.78172263787852,2.4121902026279383,179.10510871357607,179.10510871357607,20.44,28.0
59077.464927408844,186.95361237990105,2.500231477554075,180.969332002679,180.969332002679,20.44,28.0
59077.4718717481,183.25579577968685,2.812581297792535,181.62814045584292,181.62814045584292,20.44,28.0
59077.47881608689,183.02047341893098,2.7578402509632527,182.10296319980156,182.10296319980156,20.44,28.0
59077.48576042615,190.5858798473937,2.791246376715605,183.96516900240263,183.96516900240263,20.44,28.0
59077.492704765406,173.67307452669198,2.9918755970977147,185.207487384284,185.207487384284,20.44,28.0
59077.4996491042,167.56082354297718,3.0448435266804927,185.92499633048388,185.92499633048388,20.44,28.0
59077.50659344345,186.69498416204277,2.9916880215501744,186.7159372996061,186.7159372996061,20.44,28.0
59077.51353778271,182.58121754301905,2.7133128455251874,187.20779000758162,187.20779000758162,20.44,28.0
59077.5204821215,193.7163979574583,2.6291443114571003,189.10057168246962,189.10057168246962,20.44,28.0
59077.52742646029,187.66113600674706,2.58549482718997,190.2417851125386,190.2417851125386,20.44,28.0
59077.53437079908,189.49274203112157,2.6470815221190813,191.68953035409308,191.68953035409308,20.44,28.0
59077.541315137874,196.44944835260466,2.3921900685228823,193.3522665359281,193.3522665359281,20.44,28.0
59077.548259476665,194.43329849663846,2.2512688054865597,194.53323066023432,194.53323066023432,20.44,28.0
59077.55520381546,201.8005053055243,2.0413064912324805,196.69677953838908,196.69677953838908,20.44,28.0
59077.56214815378,204.07875301404977,2.4049612007487724,199.9121519244988,199.9121519244988,20.44,28.0
59077.56909249257,191.79256512622106,1.5108865526413757,201.77634810454498,201.77634810454498,20.44,28.0
59077.576036831364,200.95901111097467,1.8272001647445868,203.98305103397368,203.98305103397368,20.44,28.0
59077.58298116969,206.3542406910737,1.7241805321171038,205.14231800572185,205.14231800572185,20.44,28.0
59077.589925508015,207.8674648861127,1.8169346221911167,206.70369723489696,206.70369723489696,20.44,28.0
59077.59686984634,211.28698851012646,2.266839927695334,207.4656953562394,207.4656953562394,20.44,28.0
